# timestamp, x, y, z, qx, qy, qz, qw
231115557.77888942,99.82411800374962,-0.1677231253881298,100.17588199625038,-0.6529698539090406,0.6540678866516029,0.27025042398659865,-0.2697967343615848
231615807.90395194,99.82227593284921,-0.16379350387227917,100.17772406715079,-0.6529852070266008,0.6540575376500046,0.2702390829467306,-0.26979602461072316
232116058.0290145,99.82047775658577,-0.1598234283171497,100.17952224341423,-0.6530006338994251,0.6540469958482745,0.2702278307472606,-0.269795513006473
232616308.15407702,99.81872391907622,-0.15581387925928453,100.18127608092378,-0.6530161306979813,0.6540362638550479,0.27021667017261447,-0.2697951996822621
233116558.27913955,99.81701485348714,-0.15176584698586387,100.18298514651286,-0.6530316935747303,0.6540253443268805,0.27020560398444077,-0.2697950847225142
233616808.4042021,99.81535098192671,-0.14768033128733782,100.18464901807329,-0.6530473186651063,0.6540142399675798,0.27019463492091633,-0.2697951681626206
234117058.52926463,99.81373271534116,-0.14355834121234767,100.18626728465884,-0.6530630020884856,0.6540029535275352,0.2701837656960696,-0.2697954499889248
234617308.65432712,99.8121604534133,-0.1394008948185307,100.1878395465867,-0.6530787399491658,0.6539914878030313,0.270172998999106,-0.2697959301387187
235117558.77938968,99.81063458446293,-0.13520901891866227,100.18936541553707,-0.6530945283373588,0.6539798456355421,0.2701623374937324,-0.2697966085002519
235617808.9044522,99.80915548535268,-0.13098374883188332,100.19084451464732,-0.6531103633301618,0.6539680299110324,0.27015178381750693,-0.269797484912751
236118059.02951473,99.80772352139314,-0.12672612812316356,100.19227647860686,-0.6531262409925672,0.6539560435592225,0.2701413405811714,-0.2697985591664544
236618309.15457729,99.80633904625341,-0.12243720834747746,100.19366095374659,-0.6531421573784509,0.653943889552858,0.2701310103680071,-0.2697998310026563
237118559.2796398,99.80500240187419,-0.11811804879159515,100.19499759812581,-0.6531581085315665,0.6539315709069674,0.2701207957331958,-0.26980130011376396
237618809.40470234,99.80371391838236,-0.11376971620947932,100.19628608161764,-0.653174090486558,0.6539190906780965,0.27011069920317865,-0.26980296614336796
238119059.5297649,99.80247391401008,-0.10939328456079814,100.19752608598992,-0.6531900992699569,0.6539064519635451,0.2701007232750325,-0.26980482868632305
238619309.6548274,99.80128269501617,-0.1049898347456933,100.19871730498383,-0.6532061309011911,0.6538936579005874,0.27009087041585017,-0.2698068872888421
239119559.7798899,99.80014055560984,-0.10056045433526138,100.19985944439016,-0.6532221813936028,0.6538807116656741,0.27008114306212216,-0.26980914144860313
239619809.90495247,99.79904777787931,-0.09610623730805487,100.20095222212069,-0.6532382467554413,0.6538676164736461,0.2700715436191429,-0.2698115906148644
240120060.030015,99.79800463172081,-0.09162828377477768,100.20199536827919,-0.6532543229908963,0.6538543755769094,0.2700620744604031,-0.26981423418859785
240620310.15507752,99.79701137477264,-0.08712769970913357,100.20298862522736,-0.6532704061011013,0.6538409922646198,0.2700527379270059,-0.2698170715226287
241120560.28014007,99.79606825235119,-0.08260559667363469,100.20393174764881,-0.6532864920851555,0.6538274698618501,0.2700435363270847,-0.26982010192179146
241620810.4052026,99.79517549739094,-0.07806309154716178,100.20482450260906,-0.653302576941131,0.653813811728755,0.27003447193523494,-0.2698233246430938
242121060.53026512,99.79433333038611,-0.0735013062459749,100.20566666961389,-0.6533186566671025,0.6538000212597119,0.27002554699194364,-0.269826738895897
242621310.65532765,99.79354195933686,-0.06892136744924249,100.20645804066314,-0.6533347272621551,0.653786101882469,0.27001676370304006,-0.269830343842104
